name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Alkalilimnicola ehrlichii MLHE-1	187272	leaf	3275944	1	0	0.0
Methanothermobacter thermautotrophicus str. Delta H	187420	leaf	1751377	1	0	0.0
Corynebacterium glaucum	187491	species	2518659	2	1	0.0
Thermotogaceae	188709	family	2786573	1	0	0.0
Streptomyces koyangensis	188770	species	7220839	3	1	0.0
Thermaceae	188786	family	2498247	3	0	0.0
Deinococci	188787	class	3164172	12	0	0.0
Paenibacillus graminis	189425	species	7166464	2	1	0.0
Thermomicrobia	189775	class	3457254	1	0	0.0
Nitrospirales	189778	order	2325020	3	0	0.0
Mycobacterium sp. KMS	189918	species	6256079	1	0	0.0
Bradyrhizobium paxllaeri	190148	species	8377719	1	1	0.0
Plantibacter	190323	genus	0	2	0	0.0
Xanthomonas campestris pv. campestris str. ATCC 33913	190485	leaf	5076188	1	1	0.0
Ralstonia insidiosa	190721	species	12164766	2	0	0.0
Vibrio rotiferianus	190895	species	11052670	1	0	0.0
Rhodococcus aetherivorans	191292	species	5922748	3	1	0.0
Deferribacteraceae	191394	family	2627038	1	0	0.0
Chlorobia	191410	class	2624804	3	0	0.0
Chlorobiaceae	191412	family	2624804	1	0	0.0
Corynebacterium sphenisci	191493	species	2594799	2	0	0.0
Corynebacterium atypicum	191610	species	2359448	1	0	0.0
Erythrobacter flavus	192812	species	9233177	2	0	0.0
Streptomyces niveus	193462	species	7990492	2	2	0.0
Chlorobaculum tepidum TLS	194439	leaf	2154946	1	1	0.0
Desulfovibrionaceae	194924	family	3580367	1	0	0.0
Haematobacter massiliensis	195105	species	4232912	1	0	0.0
Nocardioides sp. JS614	196162	species	5293685	4	1	0.0
Corynebacterium efficiens YS-314	196164	leaf	3219505	3	1	0.0
Actinoplanes friuliensis	196914	species	9376071	1	0	0.0
Arcobacter halophilus	197482	species	2812536	1	1	0.0
Azoarcus sp. CIB	198107	species	5257030	2	1	0.0
Brevibacterium luteolum	199591	species	3179618	4	1	0.0
Pseudomonas trivialis	200450	species	6452803	1	0	0.0
Bacteroidia	200643	class	4023340	4	0	0.0
Flavobacteriales	200644	order	2877361	1	0	0.0
Actinobacteria	201174	phylum	4955642	10	0	0.0
Propionimicrobium	203133	genus	0	1	0	0.0
Corynebacterium aquilae	203263	species	2926437	1	0	0.0
Tannerella forsythia 92A2	203275	leaf	3405521	184	14	0.0
Fusobacteriaceae	203492	family	3160246	1	0	0.0
Verrucomicrobiae	203494	class	2664102	1	0	0.0
Planctomycetes	203682	phylum	6282547	3	0	0.0
Planctomycetia	203683	class	6682242	3	0	0.0
Spirochaetia	203692	class	2968928	2	0	0.0
Dickeya zeae	204042	species	4675379	1	0	0.0
Cobetia	204286	genus	0	1	0	0.0
Acidobacteriia	204432	class	5972572	7	0	0.0
Acidobacteriales	204433	order	5307061	3	0	0.0
Acidobacteriaceae	204434	family	5307061	1	0	0.0
Rhodospirillales	204441	order	4188317	8	0	0.0
Rhodobacterales	204455	order	4397744	13	0	0.0
Sphingomonadales	204457	order	4161761	9	0	0.0
Caulobacterales	204458	order	4141461	4	0	0.0
Sulfurihydrogenibium azorense Az-Fu1	204536	leaf	1640877	1	0	0.0
Neisseriales	206351	order	2367445	6	0	0.0
Rhodocyclales	206389	order	4186782	6	0	0.0
Streptomyces sp. FR-008	206662	species	7258031	5	1	0.0
Roseomonas mucosa	207340	species	4996294	3	2	0.0
Desulfovibrio alaskensis G20	207559	leaf	3730232	5	2	0.0
Variovorax sp. WDL1	207745	species	8360137	4	1	0.0
Kosakonia cowanii	208223	species	4857324	1	0	0.0
Amycolatopsis japonica	208439	species	9053857	2	1	0.0
Enterocloster bolteae	208479	species	6614036	1	1	0.0
Escherichia albertii	208962	species	4701875	1	1	0.0
Anaplasma phagocytophilum str. HZ	212042	leaf	1471282	1	0	0.0
Rhizobacter	212743	genus	0	1	0	0.0
Mycolicibacterium madagascariense	212765	species	5940375	3	0	0.0
Mycobacterium sp. JS623	212767	species	7221766	2	1	0.0
Desulfovibrionales	213115	order	3511273	12	0	0.0
Desulfobacterales	213118	order	4263460	8	0	0.0
Desulfobulbaceae	213121	family	3593636	1	0	0.0
Desulfuromonadaceae	213421	family	3953506	1	0	0.0
Geobacteraceae	213422	family	4227210	1	0	0.0
Campylobacterales	213849	order	2095847	2	0	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	1	1	0.0
Oscillospiraceae	216572	family	4470622	2	0	0.0
Stenotrophomonas rhizophila	216778	species	4198652	1	0	0.0
Bifidobacterium longum	216816	species	4075024	3	2	0.0
Mycolicibacterium psychrotolerans	216929	species	5732362	4	3	0.0
Achromobacter spanius	217203	species	25860843	4	2	0.0
Achromobacter insolitus	217204	species	26287108	1	1	0.0
Fibrobacterales	218872	order	7685639	1	0	0.0
Gemmatimonadales	219686	order	4636964	2	0	0.0
Mycobacterium saskatchewanense	220927	species	6008916	2	1	0.0
Treponema putidum	221027	species	2800562	17	6	0.0
Phaeobacter inhibens	221822	species	4194026	4	1	0.0
Methylorubrum populi	223967	species	5848997	2	1	0.0
Methanobrevibacter sp. AbM4	224719	species	1998189	9	3	0.0
Acidithiobacillales	225057	order	3119226	3	0	0.0
Corynebacterium halotolerans	225326	species	3222008	2	0	0.0
Comamonas kerstersii	225992	species	3547915	2	0	0.0
Bacteroides thetaiotaomicron VPI-5482	226186	leaf	6293399	4	1	0.0
Methylocella tundrae	227605	species	4422463	1	0	0.0
Streptacidiphilus	228398	genus	0	1	0	0.0
Photorhabdus thracensis	230089	species	5147098	1	0	0.0
Methanobrevibacter millerae	230361	species	2543538	34	6	0.0
Acidovorax sp. JS42	232721	species	4585154	3	0	0.0
Candidatus Solibacter usitatus Ellin6076	234267	leaf	9965640	1	0	0.0
Streptomyces sp. TN58	234612	species	7585034	3	2	0.0
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	species	663125	1	0	0.0
Fastidiosipila sanguinis	236753	species	1785891	1	0	0.0
Pseudomonas psychrotolerans	237610	species	10750344	1	1	0.0
Rickettsia asiatica	238800	species	1419085	1	1	0.0
Akkermansia muciniphila	239935	species	2664102	1	1	0.0
Desulfovibrio ferrophilus	241368	species	3720107	3	1	0.0
Porphyromonas gingivalis W83	242619	leaf	2343476	2	0	0.0
Dehalococcoides mccartyi 195	243164	leaf	1469720	1	0	0.0
Deinococcus radiodurans R1	243230	leaf	6628921	4	0	0.0
Geobacter sulfurreducens PCA	243231	leaf	3814128	1	0	0.0
Treponema denticola ATCC 35405	243275	leaf	2843201	60	47	0.22202
Chromobacterium violaceum ATCC 12472	243365	leaf	4751080	2	0	0.0
Klebsiella variicola	244366	species	5458505	3	0	0.0
Pseudomonas lurida	244566	species	12353858	2	0	0.0
Yoonia vestfoldensis	245188	species	3987360	2	2	0.0
Dichelobacter nodosus VCS1703A	246195	leaf	1389350	5	1	0.0
Mycolicibacterium smegmatis MC2 155	246196	leaf	20964686	3	0	0.0
Prevotella intermedia 17	246198	leaf	2699437	2	0	0.0
Streptococcus mitis NCTC 12261	246201	leaf	1868883	2	0	0.0
Staphylococcus equorum	246432	species	8544915	3	0	0.0
Grimontia	246861	genus	0	1	0	0.0
Paenibacillus xylanilyticus	248903	species	6447596	1	0	0.0
Haemophilus pittmaniae	249188	species	2181355	1	1	0.0
Gloeobacter violaceus PCC 7421	251221	leaf	4659019	1	1	0.0
Pseudomonas syringae group genomosp. 3	251701	species	8684122	1	0	0.0
Microbulbifer thermotolerans	252514	species	3938396	1	1	0.0
Pseudomonas sp. phDV1	253237	species	4727682	1	0	0.0
Ethanoligenens harbinense	253239	species	6018091	3	0	0.0
Isoptericola	254250	genus	3567356	5	0	0.0
Nitrosomonas sp. Is79A3	261292	species	3783444	3	2	0.0
Kangiella	261963	genus	2852073	1	0	0.0
Janibacter melonis	262209	species	3481073	9	2	0.0
Lysobacter gummosus	262324	species	6056618	1	0	0.0
Verrucosispora maris AB-18-032	263358	leaf	6732271	4	1	0.0
Cupriavidus pinatubonensis JMP134	264198	leaf	7255290	3	2	0.0
Streptomyces hygroscopicus subsp. limoneus	264445	subspecies	10537932	6	0	0.0
Pseudomonas syringae pv. cerasicola	264451	leaf	6332753	1	0	0.0
Prevotella ruminicola 23	264731	leaf	3619559	1	0	0.0
[Pseudomonas] mesoacidophila	265293	species	7840830	1	1	0.0
Serinicoccus	265976	genus	3420275	3	0	0.0
Rubrobacter xylanophilus DSM 9941	266117	leaf	3225748	1	0	0.0
Cupriavidus metallidurans CH34	266264	leaf	6913352	1	0	0.0
Paraburkholderia xenovorans LB400	266265	leaf	19434089	4	1	0.0
Chelativorans sp. BNC1	266779	species	4935185	2	0	0.0
Mesorhizobium japonicum MAFF 303099	266835	leaf	7596297	1	0	0.0
Kineococcus radiotolerans SRS30216 = ATCC BAA-149	266940	leaf	4956672	8	5	0.0
Erythrobacter seohaensis	266951	species	2942673	1	1	0.0
Sphingopyxis granuli	267128	species	4679853	3	1	0.0
Arsenicicoccus	267408	genus	0	2	0	0.0
Rhodospirillum rubrum ATCC 11170	269796	leaf	4406557	1	0	0.0
Thermobifida fusca YX	269800	leaf	3642249	1	1	0.0
Methylobacterium aquaticum	270351	species	7557960	4	1	0.0
Desulfitobacterium hafniense DCB-2	272564	leaf	5279134	1	0	0.0
Geobacillus stearothermophilus 10	272567	leaf	3676494	1	1	0.0
Rhodobacter capsulatus SB 1003	272942	leaf	3871920	1	0	0.0
Caldanaerobacter subterraneus subsp. tengcongensis MB4	273068	leaf	2689445	1	0	0.0
Brevibacterium aurantiacum	273384	species	25280067	13	1	0.0
Microbacterium oleivorans	273677	species	2996750	3	0	0.0
Thermococcus thioreducens	277988	species	2065932	1	0	0.0
Mesorhizobium sp. WSM1497	278153	species	7198121	1	0	0.0
Streptomyces ambofaciens ATCC 23877	278992	leaf	8393598	1	0	0.0
Collimonas arenae	279058	species	15078336	5	3	0.0
Collimonas pratensis	279113	species	11315924	2	1	0.0
Bacillus foraminis	279826	species	5977666	1	1	0.0
Microcella alkaliphila	279828	species	2702837	3	1	0.0
Leifsonia xyli subsp. xyli str. CTCB07	281090	leaf	2584158	3	2	0.0
Streptomyces olivoreticuli subsp. olivoreticuli	284034	subspecies	8809793	4	3	0.0
Thioclava	285107	genus	0	1	0	0.0
Streptomyces rubrolavendulae	285473	species	6543262	4	0	0.0
Streptomyces asterosporus	285570	species	7766581	1	0	0.0
Bradyrhizobium sp. BTAi1	288000	species	8493513	1	1	0.0
Paenarthrobacter aurescens TC1	290340	leaf	5226648	3	0	0.0
Anaeromyxobacter dehalogenans 2CP-C	290397	leaf	5013479	2	1	0.0
Chromohalobacter salexigens DSM 3043	290398	leaf	3696649	1	1	0.0
Arthrobacter sp. FB24	290399	species	5070478	2	0	0.0
Jannaschia sp. CCS1	290400	species	4404049	1	0	0.0
Ruegeria sp. TM1040	292414	species	4153699	1	1	0.0
Symbiobacterium thermophilum IAM 14863	292459	leaf	3566135	2	2	0.0
Mycobacterium florentinum	292462	species	6219859	1	0	0.0
Cyanobium gracile PCC 6307	292564	leaf	3342364	3	1	0.0
Anaerolineae	292625	class	3532378	1	0	0.0
Flavonifractor plautii	292800	species	7803870	2	1	0.0
Sphingopyxis sp. 113P3	292913	species	4664213	2	1	0.0
Methanobrevibacter olleyae	294671	species	2201192	11	4	0.0
Polaromonas sp. JS666	296591	species	5898676	5	3	0.0
Desulfovibrio carbinolicus	296842	species	4688868	5	1	0.0
Frankia sp. EAN1pec	298653	species	8982042	4	1	0.0
Frankia inefficax	298654	species	8815781	6	2	0.0
Microbacterium paludicola	300019	species	3410829	3	0	0.0
Dehalococcoidia	301297	class	1433929	1	0	0.0
Roseburia hominis	301301	species	3592125	1	0	0.0
Phaeobacter	302485	genus	4309402	1	0	0.0
Catenulispora acidiphila	304895	species	10467782	1	0	0.0
Rhodovulum sp. MB263	308754	species	4162560	2	2	0.0
Haloferax volcanii DS2	309800	leaf	4012900	1	0	0.0
Yangia pacifica	311180	species	5165968	2	0	0.0
Paraburkholderia terrae	311230	species	10062489	1	1	0.0
Agrobacterium vitis S4	311402	leaf	6320946	1	0	0.0
Agrobacterium radiobacter K84	311403	leaf	7273300	1	1	0.0
Trueperella bialowiezensis	312285	species	2043249	1	0	0.0
Pseudomonas entomophila	312306	species	5888780	5	1	0.0
Psychroflexus torquis ATCC 700755	313595	leaf	4321832	1	0	0.0
Parvularcula bermudensis HTCC2503	314260	leaf	2902643	1	0	0.0
Sideroxydans	314343	genus	3003656	1	0	0.0
Pseudoxanthomonas suwonensis	314722	species	3419049	1	1	0.0
Rhodopseudomonas palustris BisA53	316055	leaf	5505494	1	1	0.0
Rhodopseudomonas palustris BisB18	316056	leaf	5513844	1	1	0.0
Rhodopseudomonas palustris HaA2	316058	leaf	5331656	1	1	0.0
Xanthomonas campestris pv. vesicatoria str. 85-10	316273	leaf	10838435	2	0	0.0
Thermochromatium tepidum ATCC 43061	316276	leaf	2958290	1	0	0.0
Streptomyces peucetius subsp. caesius ATCC 27952	316280	leaf	8023114	2	1	0.0
Streptomyces noursei ATCC 11455	316284	leaf	9815884	4	2	0.0
Methylibium	316612	genus	4643639	3	0	0.0
Deinococcus ficus	317577	species	4157290	2	1	0.0
Paucibacter	318147	genus	0	1	0	0.0
Shewanella denitrificans OS217	318161	leaf	4545906	2	1	0.0
Mycolicibacterium phocaicum	319706	species	5853197	3	2	0.0
Mycolicibacterium aubagnense	319707	species	6321928	3	2	0.0
Neoasaia chiangmaiensis	320497	species	3407860	1	1	0.0
Massilia albidiflava	321983	species	7437157	3	1	0.0
Massilia plicata	321984	species	5887622	2	1	0.0
Pontibacter	323449	genus	0	2	0	0.0
Pelodictyon phaeoclathratiforme BU-1	324925	leaf	3018238	1	1	0.0
Frankia alni ACN14a	326424	leaf	7497934	3	1	0.0
Neisseria animaloris	326522	species	4622660	2	0	0.0
Neisseria zoodegmatis	326523	species	2552522	1	0	0.0
Candidatus Accumulibacter	327159	genus	5306133	1	0	0.0
Capnocytophaga leadbetteri	327575	species	2504023	6	1	0.0
Simkania negevensis Z	331113	leaf	2628375	1	0	0.0
Burkholderia cenocepacia AU 1054	331271	leaf	7279116	1	0	0.0
Burkholderia cenocepacia HI2424	331272	leaf	7702840	2	0	0.0
Chlorobium phaeobacteroides BS1	331678	leaf	2736403	1	1	0.0
Aquitalea magnusonii	332411	species	4852135	1	1	0.0
Finegoldia magna ATCC 29328	334413	leaf	1986740	3	0	0.0
Syntrophomonas wolfei subsp. wolfei str. Goettingen G311	335541	leaf	2936195	1	1	0.0
Syntrophobacter fumaroxidans MPOB	335543	leaf	4990251	6	2	0.0
Xanthobacteraceae	335928	family	5253297	1	0	0.0
Erythrobacteraceae	335929	family	3052398	1	0	0.0
Candidatus Sulcia muelleri	336810	species	285352	1	1	0.0
Gordonia sp. KTR9	337191	species	5885710	2	1	0.0
Leptospira borgpetersenii serovar Hardjo-bovis	338217	leaf	7843239	2	0	0.0
Pelobacter propionicus DSM 2379	338966	leaf	4241119	4	3	0.0
Rhodoferax ferrireducens T118	338969	leaf	4969784	2	2	0.0
Methanosphaera stadtmanae DSM 3091	339860	leaf	1767403	2	0	0.0
Thermoanaerobacter pseudethanolicus ATCC 33223	340099	leaf	2362816	1	0	0.0
Exiguobacterium mexicanum	340146	species	2693465	1	1	0.0
Actinoalloteichus hymeniacidonis	340345	species	6306386	4	2	0.0
Papiine alphaherpesvirus 2	340907	species	156487	1	0	0.0
Magnetospirillum magneticum AMB-1	342108	leaf	4967148	1	1	0.0
Burkholderia oklahomensis	342113	species	10794696	1	0	0.0
Geobacter pickeringii	345632	species	3618700	3	2	0.0
Zobellella denitrificans	347534	species	4174222	2	0	0.0
Rhizobium etli CFN 42	347834	leaf	6530228	2	0	0.0
Natronorubrum aibiense	348826	species	4348483	1	1	0.0
Halorhodospira halophila SL1	349124	leaf	2678452	1	1	0.0
Acidiphilium cryptum JF-5	349163	leaf	3963080	1	0	0.0
Mycolicibacterium vanbaalenii PYR-1	350058	leaf	6491865	2	2	0.0
Acidothermus cellulolyticus 11B	351607	leaf	2443540	1	0	0.0
Bacillus sp. Y1	352858	species	5028825	1	0	0.0
Leptospira borgpetersenii serovar Hardjo-bovis str. L550	355276	leaf	3931782	1	0	0.0
Azoarcus sp. DN11	356837	species	4956835	4	1	0.0
Bacteroides dorei	357276	species	5310365	1	0	0.0
Lachnoclostridium phytofermentans ISDg	357809	leaf	4847594	1	1	0.0
Acidovorax sp. KKS102	358220	species	5196935	6	1	0.0
Bartonella bacilliformis KC583	360095	leaf	1445021	1	0	0.0
Campylobacter concisus 13826	360104	leaf	2099413	1	1	0.0
Campylobacter curvus 525.92	360105	leaf	1971270	3	0	0.0
Bordetella avium 197N	360910	leaf	3732255	2	0	0.0
Altererythrobacter	361177	genus	0	1	0	0.0
Pseudarthrobacter phenanthrenivorans	361575	species	4535320	1	0	0.0
Mycobacterium ulcerans Agy99	362242	leaf	5805761	1	0	0.0
Streptomyces vietnamensis	362257	species	9153777	4	1	0.0
Lawsonia intracellularis PHE/MN1-00	363253	leaf	1719014	1	0	0.0
Sphingomonas ginsengisoli An et al. 2013	363835	species	3037290	2	2	0.0
Comamonas thiooxydans	363952	species	5373644	1	1	0.0
Verminephrobacter	364316	genus	5597943	1	0	0.0
Granulibacter bethesdensis	364410	species	2719161	3	0	0.0
Ramlibacter tataouinensis TTB310	365046	leaf	4070193	1	0	0.0
Streptococcus mitis B6	365659	leaf	2146611	1	0	0.0
Sinorhizobium medicae WSM419	366394	leaf	6817576	2	0	0.0
Caulobacter sp. K31	366602	species	5889399	2	1	0.0
Microbacterium sp. XT11	367477	species	3475315	5	2	0.0
Cupriavidus malaysiensis	367825	species	7949449	1	0	0.0
Methanoculleus marisnigri JR1	368407	leaf	2478101	1	1	0.0
Janthinobacterium svalbardensis	368607	species	6274078	3	1	0.0
Salinispora tropica CNB-440	369723	leaf	5183331	2	0	0.0
Bacteroides xylanisolvens	371601	species	6547285	3	0	0.0
Isoptericola dokdonensis	372663	species	3826972	1	0	0.0
Rivularia sp. PCC 7116	373994	species	8728773	1	0	0.0
Janthinobacterium sp. Marseille	375286	species	4110251	1	1	0.0
Natranaerobius	375928	genus	3191453	1	0	0.0
Labrys neptuniae	376174	species	7551292	1	0	0.0
Halotalea alkalilenta	376489	species	4387428	1	0	0.0
Kocuria rhizophila DC2201	378753	leaf	2697540	2	0	0.0
Stigmatella aurantiaca DW4/3-1	378806	leaf	10260756	3	2	0.0
Pseudomonas stutzeri A1501	379731	leaf	4567418	1	0	0.0
Pseudomonas protegens	380021	species	9213022	5	2	0.0
Xanthomonas albilineans GPE PC73	380358	leaf	3852299	1	0	0.0
Barur virus	380438	leaf	10853	1	1	0.0
Cupriavidus necator H16	381666	leaf	14831239	6	0	0.0
Pseudomonas entomophila L48	384676	leaf	5888780	3	2	0.0
Terribacillus goriensis	386490	species	3577082	2	1	0.0
Mycobacterium seoulense	386911	species	5531300	3	0	0.0
Nitratiruptor sp. SB155-2	387092	species	1877931	1	0	0.0
Ktedonobacteria	388447	class	0	1	0	0.0
Streptococcus sanguinis SK36	388919	leaf	2388435	50	5	0.0
Pontibacter akesuensis	388950	species	4829559	1	1	0.0
Candidatus Protochlamydia naegleriophila	389348	species	3030375	1	0	0.0
Pseudomonas putida W619	390235	leaf	5774330	1	1	0.0
Stenotrophomonas maltophilia R551-3	391008	leaf	4573969	1	0	0.0
Salinispora arenicola CNS-205	391037	leaf	5786361	1	1	0.0
Paraburkholderia phymatum STM815	391038	leaf	8676562	1	0	0.0
Granulibacter bethesdensis CGDNIH1	391165	leaf	2708434	1	0	0.0
Geobacillus sp. E263	391290	species	3477599	2	1	0.0
Roseobacter litoralis Och 149	391595	leaf	4745450	1	0	0.0
Verminephrobacter eiseniae EF01-2	391735	leaf	5597943	2	0	0.0
Desulfovibrio vulgaris DP4	391774	leaf	3661391	2	0	0.0
Methylocystis heyeri	391905	species	4727788	2	0	0.0
Alcanivorax pacificus W11-5	391936	leaf	4168427	2	1	0.0
Sphingomonas wittichii RW1	392499	leaf	5915246	1	1	0.0
Inhella inkyongensis	392593	species	4084412	1	1	0.0
Alcanivorax borkumensis SK2	393595	leaf	3120143	1	1	0.0
Porphyromonas crevioricanis	393921	species	2133352	5	2	0.0
Maricaulis maris MCS10	394221	leaf	3368780	1	0	0.0
Chromobacterium haemolyticum	394935	species	5307994	1	0	0.0
Burkholderia multivorans ATCC 17616	395019	leaf	14017432	2	0	0.0
Rhizobium leguminosarum bv. trifolii WSM1325	395491	leaf	7418122	1	0	0.0
Rhizobium leguminosarum bv. trifolii WSM2304	395492	leaf	6872702	2	0	0.0
Methylocella silvestris BL2	395965	leaf	4305430	1	1	0.0
Thioalkalivibrio sp. K90mix	396595	species	2985056	3	3	0.0
Acidovorax citrulli AAC00-1	397945	leaf	5352772	1	1	0.0
Bacillus pseudofirmus OF4	398511	leaf	4249248	1	1	0.0
Paraburkholderia phytofirmans PsJN	398527	leaf	8214658	2	1	0.0
Delftia acidovorans SPH-1	398578	leaf	6767514	3	0	0.0
Dinoroseobacter shibae DFL 12 = DSM 16493	398580	leaf	4417868	2	1	0.0
Geobacter lovleyi SZ	398767	leaf	3994874	1	0	0.0
Tessaracoccus flavescens	399497	species	3650768	12	4	0.0
Thermoanaerobacter sp. X514	399726	species	2457259	1	0	0.0
Streptococcus merionis	400065	species	2384128	1	0	0.0
Devosia ginsengisoli	400770	species	4480314	1	0	0.0
Corynebacterium ureicelerivorans	401472	species	2328278	1	1	0.0
Bifidobacterium dentium Bd1	401473	leaf	2636367	1	0	0.0
Nocardioides daphniae	402297	species	3558816	4	1	0.0
Ralstonia pickettii 12J	402626	leaf	5325729	1	1	0.0
Geobacter bemidjiensis Bem	404380	leaf	4615150	1	0	0.0
Anaeromyxobacter sp. Fw109-5	404589	species	5277990	1	0	0.0
Mycobacteroides salmoniphilum	404941	species	4776697	1	0	0.0
Saccharopolyspora erythraea NRRL 2338	405948	leaf	8212805	6	5	0.0
Burkholderia cenocepacia MC0-3	406425	leaf	7971389	1	0	0.0
Aquisphaera giovannonii	406548	species	10526296	2	1	0.0
Sphingobium sp. MI1205	407020	species	4619375	1	1	0.0
Streptomyces xiamenensis	408015	species	5961402	3	0	0.0
Methanocorpusculum labreanum Z	410358	leaf	1804962	1	1	0.0
[Clostridium] scindens ATCC 35704	411468	leaf	3658040	5	1	0.0
[Ruminococcus] gnavus ATCC 29149	411470	leaf	7101830	2	0	0.0
Microterricola viridarii	412690	species	3689726	3	0	0.0
Solimonas	413435	genus	0	1	0	0.0
[Polyangium] brachysporum	413882	species	6476147	3	1	0.0
Rhodospirillum centenum SW	414684	leaf	4355543	2	0	0.0
Paenibacillus donghaensis	414771	species	8542333	1	0	0.0
Catenulisporaceae	414877	family	10467782	2	0	0.0
Catenulispora	414878	genus	10467782	1	0	0.0
Actinopolyspora erythraea	414996	species	5243930	3	1	0.0
Opitutae	414999	class	4854188	2	0	0.0
Opitutales	415000	order	5957605	1	0	0.0
Aggregatibacter	416916	genus	2630599	1	0	0.0
Methylobacterium phyllosphaerae	418223	species	6316624	2	0	0.0
Azoarcus olearius	418699	species	4451751	2	0	0.0
Ochrobactrum pseudogrignonense	419475	species	4992805	1	0	0.0
Methanobrevibacter smithii ATCC 35061	420247	leaf	1853160	33	2	0.0
Methylibium petroleiphilum PM1	420662	leaf	4643639	3	1	0.0
Chryseobacterium haifense	421525	species	2764180	1	0	0.0
Methylobacterium sp. 4-46	426117	species	7737025	4	2	0.0
Methylobacterium radiotolerans JCM 2831	426355	leaf	6899110	2	0	0.0
Ammonifex degensii KC4	429009	leaf	2157067	1	1	0.0
Clostridium kluyveri DSM 555	431943	leaf	4023800	1	0	0.0
Magnetospirillum gryphiswaldense MSR-1	431944	leaf	4155740	1	0	0.0
Porphyromonas gingivalis ATCC 33277	431947	leaf	4734760	2	0	0.0
Aminipila butyrica	433296	species	3334849	3	2	0.0
Variovorax sp. PBS-H4	434008	species	6652076	2	0	0.0
Variovorax sp. PBL-H6	434009	species	6871554	2	2	0.0
Hydrogenophaga sp. PBL-H3	434010	species	9634301	3	0	0.0
Bacteroides vulgatus ATCC 8482	435590	leaf	5163189	1	0	0.0
Parabacteroides distasonis ATCC 8503	435591	leaf	10023638	3	0	0.0
Variovorax boronicumulans	436515	species	7137898	2	0	0.0
Megamonas funiformis	437897	species	2568766	1	1	0.0
Pseudomonas marincola	437900	species	4814646	2	1	0.0
Mycobacterium avium subsp. hominissuis	439334	subspecies	58733689	3	1	0.0
Xanthomonas perforans	442694	species	4898349	2	0	0.0
Geobacter sp. M18	443143	species	5277406	3	1	0.0
Geobacter sp. M21	443144	species	4745806	1	1	0.0
Clavibacter michiganensis subsp. michiganensis NCPPB 382	443906	leaf	3395237	2	0	0.0
Streptomyces sp. CNQ-509	444103	species	8039333	3	0	0.0
Chelatococcus daeguensis	444444	species	4095174	1	1	0.0
Mycolicibacterium insubricum	444597	species	4577045	2	1	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	3	2	0.0
Pandoraea thiooxydans	445709	species	8928371	6	0	0.0
Dyella thiooxydans	445710	species	4227172	1	0	0.0
Elusimicrobium minutum Pei191	445932	leaf	1643562	2	2	0.0
Actinosynnema mirum DSM 43827	446462	leaf	8248144	4	0	0.0
Brachybacterium faecium DSM 4810	446465	leaf	3614992	7	4	0.0
Cellulomonas flavigena DSM 20109	446466	leaf	4123179	2	1	0.0
Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	446468	leaf	6543312	1	0	0.0
Sanguibacter keddieii DSM 10542	446469	leaf	4253413	4	1	0.0
Stackebrandtia nassauensis DSM 44728	446470	leaf	6841557	2	1	0.0
Xylanimonas cellulosilytica DSM 15894	446471	leaf	3831380	4	0	0.0
Kocuria flava	446860	species	3638342	7	2	0.0
Anaeromyxobacter sp. K	447217	species	5061632	1	0	0.0
Sorangium cellulosum So ce56	448385	leaf	13033779	2	2	0.0
Nocardioides humi	449461	species	6220618	6	1	0.0
Croceicoccus marinus	450378	species	4109188	1	0	0.0
Nocardioides dokdonensis	450734	species	4376707	1	0	0.0
Phenylobacterium zucineum HLK1	450851	leaf	4379231	2	1	0.0
Rhizobium rhizoryzae	451876	species	4984090	1	1	0.0
Opitutus terrae PB90-1	452637	leaf	5957605	1	1	0.0
Polynucleobacter necessarius STIR1	452638	leaf	1560469	1	0	0.0
Kitasatospora setae KM-6054	452652	leaf	8783278	4	3	0.0
Sphingobium japonicum UT26S	452662	leaf	4424862	2	1	0.0
Pseudarthrobacter chlorophenolicus A6	452863	leaf	4980870	3	2	0.0
Desulfarculus baarsii	453230	species	3655731	1	0	0.0
Agromyces aureus	453304	species	4373124	6	1	0.0
Ignicoccus hospitalis KIN4/I	453591	leaf	1297538	1	1	0.0
Lysobacter soli	453783	species	4109802	2	2	0.0
Maritalea myrionectae	454601	species	3703346	1	0	0.0
Nocardia terpenica	455432	species	8918539	10	2	0.0
Anaeromyxobacter dehalogenans 2CP-1	455488	leaf	5029329	2	1	0.0
Streptomyces griseus subsp. griseus NBRC 13350	455632	leaf	8545929	3	2	0.0
Thermus parvatiensis	456163	species	2016098	1	0	0.0
Xanthomonas euvesicatoria	456327	species	7902952	2	0	0.0
Candidatus Cloacimonas	456826	genus	2246820	1	0	0.0
Actinoplanes teichomyceticus ATCC 31121	457423	leaf	8287152	3	1	0.0
Streptomyces lividans TK24	457428	leaf	8345283	2	0	0.0
Mycobacterium liflandii 128FXT	459424	leaf	6399543	1	0	0.0
Methylobacterium nodulans ORS 2060	460265	leaf	8839022	4	1	0.0
Micrococcus luteus NCTC 2665	465515	leaf	4996790	8	0	0.0
Streptomyces sp. Mg1	465541	species	8716193	2	0	0.0
